Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
9989436,Ethics for Architects: 50 Dilemmas of Professional Practice (Architecture Briefs),Thomas Fisher,"Fisher, Thomas",,"=""1568989466""","=""9781568989464""",0,Princeton Architectural Press,Paperback,144,2010,2010,,2021/10/11,to-read,to-read (#62),to-read,,,,0,0
141565,This Is Your Brain on Music,Daniel J. Levitin,"Levitin, Daniel J.",,"=""0525949690""","=""9780525949695""",0,Dutton Adult,Hardcover,314,2006,2006,,2021/10/04,to-read,to-read (#61),to-read,,,,0,0
12851913,Roadside Picnic,Arkady Strugatsky,"Strugatsky, Arkady","Boris Strugatsky, Olena Bormashenko, Ursula K. Le Guin","=""1613743416""","=""9781613743416""",0,Chicago Review Press,Paperback,209,2012,1972,,2021/07/31,to-read,to-read (#52),to-read,,,,0,0
95784,The Rape of Nanking: The Forgotten Holocaust of World War II,Iris Chang,"Chang, Iris",,"=""0140277447""","=""9780140277449""",0,Penguin Books,Paperback,290,1998,1997,,2021/09/30,to-read,to-read (#60),to-read,,,,0,0
333298,The Study of Orchestration,Samuel Adler,"Adler, Samuel",,"=""039397572X""","=""9780393975727""",0,W W Norton & Co Inc,Hardcover,839,2002,2002,,2021/09/30,to-read,to-read (#58),to-read,,,,0,0
28700,Falling Man,Don DeLillo,"DeLillo, Don",,"=""1416546022""","=""9781416546023""",0,Scribner,Hardcover,246,2007,2007,,2021/09/12,to-read,to-read (#57),to-read,,,,0,0
25614994,Fight Club 2,Chuck Palahniuk,"Palahniuk, Chuck","Cameron   Stewart, David W. Mack","=""1616559454""","=""9781616559458""",3.0,Dark Horse Books,Hardcover,276,2016,2015,2021/09/02,2021/09/01,,,read,,,,1,0
38333,Black Hole,Charles Burns,"Burns, Charles",,"=""037542380X""","=""9780375423802""",0,Pantheon,Hardcover,368,2005,2005,,2021/08/21,to-read,to-read (#56),to-read,,,,0,0
38212112,The Culture of Narcissism: American Life in An Age of Diminishing Expectations,Christopher Lasch,"Lasch, Christopher",,"=""0393356175""","=""9780393356175""",0,W. W. Norton & Company,Paperback,368,2018,1978,,2021/08/21,to-read,to-read (#55),to-read,,,,0,0
9551975,One Thing Led to Another: The Real Story,Mark Brandon Read,"Read, Mark Brandon",,"=""1405040467""","=""9781405040464""",0,Pan MacMillan Australia,Paperback,323,2010,2010,,2021/08/15,to-read,to-read (#54),to-read,,,,0,0
117566,On the Heights of Despair,Emil M. Cioran,"Cioran, Emil M.",Ilinca Zarifopol-Johnston,"=""0226106713""","=""9780226106717""",0,University of Chicago Press,Paperback,128,1992,1934,,2021/08/01,to-read,to-read (#53),to-read,,,,0,0
715995,The Foundation Pit,Andrei Platonov,"Platonov, Andrei","Mirra Ginsburg, Andrey Platonov, Андрей Платонов","=""0810111454""","=""9780810111455""",0,Northwestern University Press,Paperback,141,1994,1930,,2021/07/30,to-read,to-read (#51),to-read,,,,0,0
43559,American Splendor: The Life and Times of Harvey Pekar,Harvey Pekar,"Pekar, Harvey","Robert Crumb, Gary Dumm, Gregg Budgett, Gerry Shamray, Kevin                                Brown, Sue Cavey, Joyce Brabner, Val Mayerik, Sean   Carroll","=""1840237872""","=""9781840237870""",5.0,Ballantine Books,Paperback,318,2003,1986,,2021/07/27,favourite-graphic-novels,favourite-graphic-novels (#4),read,,,,1,0
96908,Johnny the Homicidal Maniac: Director's Cut,Jhonen Vásquez,"Vásquez, Jhonen",Rob Schrab,"=""0943151163""","=""9780943151168""",5.0,Slave Labor Graphics,Paperback,168,1997,1997,,2021/01/18,favourite-graphic-novels,favourite-graphic-novels (#3),read,,,,1,0
15195,The Complete Maus,Art Spiegelman,"Spiegelman, Art",,"=""0141014083""","=""9780141014081""",5.0,Penguin Books,Paperback,296,2003,1980,2019/05/10,2019/03/31,favourite-graphic-novels,favourite-graphic-novels (#2),read,,,,1,0
35486085,The Walking Dead: Here's Negan!,Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn, Dave  Stewart","=""1534303278""","=""9781534303270""",4.0,Image Comics,Hardcover,72,2017,2017,2019/09/25,2019/03/12,,,read,,,,1,0
55859968,Curbing Traffic: The Human Case for Fewer Cars in Our Lives,Melissa Bruntlett,"Bruntlett, Melissa",Chris Bruntlett,"=""1642831654""","=""9781642831658""",0,Island Press,Paperback,240,2021,2021,,2021/07/21,to-read,to-read (#49),to-read,,,,0,0
54550359,Work:  A History of How We Spend Our Time,James Suzman,"Suzman, James",,"=""152660499X""","=""9781526604996""",3.0,Bloomsbury Circus,Hardcover,464,2020,2020,2021/07/02,2021/01/17,,,read,,,,1,0
4948826,Sum: Forty Tales from the Afterlives,David Eagleman,"Eagleman, David",,"=""0307377342""","=""9780307377340""",4.0,Pantheon,Hardcover,110,2009,2009,2021/06/26,2021/06/24,,,read,,,,1,0
184530,Poems By G. K. Chesterton,G.K. Chesterton,"Chesterton, G.K.",,"=""1406793302""","=""9781406793307""",4.0,Pomona Press,Paperback,134,2014,1915,2021/06/24,2021/05/21,,,read,,,,1,0
13538794,"Walkable City: How Downtown Can Save America, One Step at a Time",Jeff Speck,"Speck, Jeff",,"=""0374285810""","=""9780374285814""",0,"Farrar, Straus and Giroux",Hardcover,312,2012,2012,,2021/06/19,to-read,to-read (#47),to-read,,,,0,0
17590703,Why Didn't They Teach Me This in School?,Cary Siegel,"Siegel, Cary",,"=""1481027565""","=""9781481027564""",4.0,CreateSpace Independent Publishing Platform,Paperback,188,2013,2013,2019/08/11,2021/06/01,,,read,,,,1,0
61354,The Captain is Out to Lunch and the Sailors Have Taken Over the Ship,Charles Bukowski,"Bukowski, Charles",Robert Crumb,"=""1574230581""","=""9781574230581""",0,Ecco,Paperback,144,2002,1999,,2021/05/21,to-read,to-read (#45),to-read,,,,0,0
20819758,Comradely Greetings: The Prison Letters of Nadya and Slavoj,Slavoj Žižek,"Žižek, Slavoj",Nadezhda Tololonnikova,"=""1781687730""","=""9781781687734""",3.0,Verso,Paperback,128,2014,2014,2021/05/21,2019/03/03,,,read,,,,1,0
38901702,Lab Rats: How Silicon Valley Made Work Miserable for the Rest of Us,Dan  Lyons,"Lyons, Dan",,"=""031656186X""","=""9780316561860""",0,Grand Central Publishing,Hardcover,272,2018,2018,,2021/05/17,to-read,to-read (#44),to-read,,,,0,0
133171,South of the Pumphouse,Les Claypool,"Claypool, Les",,"=""1933354062""","=""9781933354064""",0,"Akashic Books, Ltd.",Paperback,191,2006,2006,,2021/04/03,to-read,to-read (#43),to-read,,,,0,0
23961,Marabou Stork Nightmares,Irvine Welsh,"Welsh, Irvine",,"=""0393315630""","=""9780393315639""",0,W. W. Norton & Company,Paperback,280,1997,1997,,2021/03/30,to-read,to-read (#42),to-read,,,,0,0
395491,The Little Girl Who Was Too Fond of Matches,Gaétan Soucy,"Soucy, Gaétan",Sheila Fischman,"=""1559705884""","=""9781559705882""",0,Arcade Publishing,Hardcover,138,2001,1998,,2021/02/28,to-read,to-read (#40),to-read,,,,0,0
162757,Escape from Evil,Ernest Becker,"Becker, Ernest",,"=""0029024501""","=""9780029024508""",0,Free Press,Paperback,208,1985,1975,,2021/02/08,to-read,to-read (#39),to-read,,,,0,0
497199,Factotum,Charles Bukowski,"Bukowski, Charles",,"=""0876852630""","=""9780876852637""",3.0,Ecco,Paperback,205,2002,1975,2021/01/25,2021/01/25,,,read,,,,1,0
130730,Universal Principles of Design,William Lidwell,"Lidwell, William","Kritina Holden, Jill Butler","=""1592530079""","=""9781592530076""",5.0,Rockport Publishers,Hardcover,216,2003,2003,,2019/01/18,,,read,,,,1,0
412732,The Dharma Bums,Jack Kerouac,"Kerouac, Jack",,"=""""","=""""",0,Penguin Books,Paperback,244,1986,1958,,2021/01/25,to-read,to-read (#37),to-read,,,,0,0
135836,"Trainspotting (Mark Renton, #2)",Irvine Welsh,"Welsh, Irvine",,"=""0099465892""","=""9780099465898""",0,Vintage,Paperback,431,1994,1993,,2021/01/25,to-read,to-read (#36),to-read,,,,0,0
77013,As I Lay Dying,William Faulkner,"Faulkner, William",,"=""""","=""""",0,Vintage,Paperback,270,1991,1930,,2021/01/23,to-read,to-read (#35),to-read,,,,0,0
59952,300,Frank Miller,"Miller, Frank",Lynn Varley,"=""1569714029""","=""9781569714027""",0,Dark Horse,Hardcover,88,1999,1999,,2021/01/18,to-read,to-read (#34),to-read,,,,0,0
730139,Gravity and Grace,Simone Weil,"Weil, Simone","Gustave Thibon, Emma Crawford, Mario von der Ruhr","=""0415290015""","=""9780415290012""",0,Routledge,Paperback,224,2002,1947,,2021/01/16,to-read,to-read (#33),to-read,,,,0,0
6514,The Bell Jar,Sylvia Plath,"Plath, Sylvia",,"=""""","=""""",0,Harper Perennial Modern Classics,Paperback,294,2006,1963,,2021/01/16,to-read,to-read (#32),to-read,,,,0,0
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,"=""0142000671""","=""9780142000670""",0,Penguin Books,Paperback,107,2002,1937,,2021/01/15,to-read,to-read (#31),to-read,,,,0,0
13259270,Free Will,Sam Harris,"Harris, Sam",,"=""1451683405""","=""9781451683400""",4.0,Free Press,Paperback,96,2012,2012,2020/08/18,2019/02/20,,,read,,,,1,0
51089,Black Spring,Henry Miller,"Miller, Henry",,"=""0802131824""","=""9780802131829""",0,Grove Press,Paperback,256,1994,1936,,2021/01/09,to-read,to-read (#30),to-read,,,,0,0
15682,A Happy Death,Albert Camus,"Camus, Albert","Richard Howard, Jean Sarocchi","=""""","=""""",0,Penguin Classics,Paperback,144,2002,1971,,2021/01/05,to-read,to-read (#29),to-read,,,,0,0
125571,"Escape from the Carnival of Horrors (Give Yourself Goosebumps, #1)",R.L. Stine,"Stine, R.L.",,"=""0590553232""","=""9780590553230""",3.0,Apple,Paperback,135,1995,1995,,2021/01/04,,,read,,,,1,0
18626866,Civil Disobedience,Henry David Thoreau,"Thoreau, Henry David",,"=""""","=""""",3.0,Public Domain Books,Kindle Edition,33,2012,1849,2020/12/10,2020/08/31,,,read,,,,1,0
5632446,Columbine,Dave Cullen,"Cullen, Dave",,"=""0446546933""","=""9780446546935""",0,Twelve,Hardcover,417,2009,2009,,2020/12/22,to-read,to-read (#26),to-read,,,,0,0
190560,Design for the Real World: Human Ecology and Social Change,Victor Papanek,"Papanek, Victor",,"=""0897331532""","=""9780897331531""",0,Chicago Review Press,Paperback,416,2005,1972,,2020/12/17,to-read,to-read (#25),to-read,,,,0,0
30300,The Last Days of Socrates,Plato,"Plato, Plato","Harold Tarrant, Hugh Tredennick","=""0140449280""","=""9780140449280""",0,Penguin Classics,Paperback,256,2003,-400,,2020/12/17,to-read,to-read (#24),to-read,,,,0,0
15997,Paradise Lost,John Milton,"Milton, John",,"=""0140424393""","=""9780140424393""",0,Penguin Classics,Paperback,453,2003,1667,,2020/12/06,to-read,to-read (#23),to-read,,,,0,0
341393,Arcana: Musicians on Music,John Zorn,"Zorn, John","Lois V. Vierk, Z'ev, Marilyn Crispell, Mark Dresser, Stephen Drury, Bill Frisell, Fred Frith, Myra Melford, Ikue Mori, Larry Ochs, Peter Garland, Bob Ostertag, Anthony Coleman, John Oswald, Mike Patton, Marc Ribot, David Rosenboom, John Schott, Elliott Sharp, David Shea, Frances-Marie Uitti, Gerry Hemingway","=""188712327X""","=""9781887123273""",0,"""Granary Books""",Paperback,320,2000,1999,,2020/11/07,to-read,to-read (#22),to-read,,,,0,0
11084145,Steve Jobs,Walter Isaacson,"Isaacson, Walter",,"=""1451648537""","=""9781451648539""",2.0,Simon & Schuster,Hardcover,630,2011,2011,,2019/01/18,,,read,,,,1,0
330919,"Adolf Hitler: My Part in His Downfall (War Memoirs, #1)",Spike Milligan,"Milligan, Spike",,"=""0140035206""","=""9780140035209""",3.0,Penguin Books,Paperback,142,1974,1971,2020/10/01,2020/09/01,,,read,,,,1,0
13330588,Happy City: Transforming Our Lives Through Urban Design,Charles Montgomery,"Montgomery, Charles",,"=""0385669127""","=""9780385669122""",0,Doubleday Canada,Hardcover,368,2013,2012,,2020/09/22,to-read,to-read (#20),to-read,,,,0,0
22288,Haunted,Chuck Palahniuk,"Palahniuk, Chuck",,"=""1400032822""","=""9781400032822""",0,Vintage,Paperback,419,2006,2005,,2020/09/01,to-read,to-read (#19),to-read,,,,0,0
9324171,"Your Digital Afterlife: When Facebook, Flickr and Twitter Are You Estate, What's Your Legacy?",Evan Carroll,"Carroll, Evan",John Romano,"=""0321732286""","=""9780321732286""",3.0,New Riders Pub,Paperback,203,2010,2010,,2019/01/18,,,read,,,,1,0
316282,The Golden Section: Nature’s Greatest Secret,Scott Olsen,"Olsen, Scott",,"=""0802715397""","=""9780802715395""",4.0,Bloomsbury,Hardcover,64,2006,2006,2019/03/25,2019/03/06,,,read,,,,1,0
6095883,Design as Art,Bruno Munari,"Munari, Bruno",,"=""0141035811""","=""9780141035819""",0,Penguin Classics,Paperback,224,2009,1966,,2019/04/11,to-read,to-read (#17),to-read,,,,0,0
29059,Choke,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0385720920""","=""9780385720922""",4.0,Anchor Books,Paperback,293,2002,2001,,2019/01/18,,,read,,,,1,0
3284734,Secret Lives of Great Artists: What Your Teachers Never Told You About Master Painters and Sculptors,Elizabeth Lunday,"Lunday, Elizabeth",Mario Zucca,"=""159474257X""","=""9781594742576""",4.0,Quirk Books,Paperback,288,2008,2008,2020/08/17,2020/07/07,,,read,,,,1,0
6638088,Secret Lives of Great Composers: What Your Teachers Never Told You About the World's Musical Masters,Elizabeth Lunday,"Lunday, Elizabeth",Mario Zucca,"=""1594744025""","=""9781594744020""",4.0,Quirk Books,Paperback,288,2009,2009,2020/07/13,2020/07/02,,,read,,,,1,0
21119,The Ethics of Ambiguity,Simone de Beauvoir,"Beauvoir, Simone de",Bernard Frechtman,"=""080650160X""","=""9780806501604""",0,Citadel,Paperback,162,2000,1947,,2020/06/17,to-read,to-read (#16),to-read,,,,0,0
797329,Maxims,François de La Rochefoucauld,"Rochefoucauld, François de La",Leonard Tancock,"=""014044095X""","=""9780140440959""",5.0,Penguin Classics,Paperback,126,1982,1665,2020/08/11,2020/05/23,,,read,,,,1,0
30137471,Complete Works of Cato the Elder,Marcus Porcius Cato,"Cato, Marcus Porcius",,"=""1786563754""","=""9781786563750""",4.0,Delphi Classics,Kindle Edition,416,2016,-149,2020/05/23,2020/05/19,,,read,,,,1,0
23425,Status Anxiety (Vintage International),Alain de Botton,"Botton, Alain de",,"=""0375725350""","=""9780375725357""",0,Vintage,Paperback,306,2005,2004,,2019/12/27,to-read,to-read (#15),to-read,,,,0,0
24615,Enchiridion,Epictetus,"Epictetus, Epictetus",George Long,"=""0486433595""","=""9780486433592""",5.0,Dover Publications,Paperback,64,2004,125,2019/03/14,2019/03/19,,,read,,,,1,0
30231806,"Goodbye, Things: The New Japanese Minimalism",Fumio Sasaki,"Sasaki, Fumio",,"=""0393609030""","=""9780393609035""",3.0,W. W. Norton & Company,Hardcover,259,2017,2015,2020/01/10,2019/11/29,,,read,,,,1,0
840,The Design of Everyday Things,Donald A. Norman,"Norman, Donald A.",,"=""0465067107""","=""9780465067107""",5.0,Basic Books,Paperback,257,2002,1988,,2019/01/18,,,read,,,,1,0
30045683,The Little Book of Hygge: The Danish Way to Live Well,Meik Wiking,"Wiking, Meik",,"=""0241283914""","=""9780241283912""",3.0,Penguin Life,Hardcover,289,2016,2016,2020/04/16,2019/10/13,,,read,,,,1,0
30646587,"The Simple Path to Wealth: Your Road Map to Financial Independence and a Rich, Free Life",J.L. Collins,"Collins, J.L.",Mr. Money Mustache,"=""""","=""""",5.0,jlcollinsnh.com,Kindle Edition,286,2016,2016,2020/05/01,2019/08/19,,,read,,,,1,0
97412,On the Shortness of Life: Life Is Long if You Know How to Use It (Penguin Great Ideas),Seneca,"Seneca, Seneca",C.D.N. Costa,"=""0143036327""","=""9780143036326""",4.0,Penguin Books,Paperback,106,2005,49,2019/08/19,2019/03/17,,,read,,,,1,0
44278644,Zadig,Voltaire,"Voltaire, Voltaire",,"=""0368358968""","=""9780368358968""",0,Blurb,Paperback,130,2019,1747,,2019/03/12,to-read,to-read (#10),to-read,,,,0,0
7395650,"Hierocles the Stoic: Elements of Ethics, Fragments, and Excerpts (Society of Biblical Literature Writings from the Greco-Roman)",Ilaria Ramelli,"Ramelli, Ilaria",,"=""1589834186""","=""9781589834187""",0,Sanderson Books Limited,Paperback,270,2009,2009,,2019/05/12,to-read,to-read (#14),to-read,,,,0,0
237449,The Wu-Tang Manual,The RZA,"RZA, The",Chris Norris,"=""1594480184""","=""9781594480188""",0,Riverhead Books,Paperback,256,2004,2004,,2019/04/12,to-read,to-read (#13),to-read,,,,0,0
28257707,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,"Manson, Mark",,"=""""","=""9798804636129""",3.0,Harper,Paperback,212,2016,2016,2019/03/25,2019/01/18,,,read,,,,1,0
29513878,Inner Engineering: A Yogi's Guide to Joy,Sadhguru,"Sadhguru, Sadhguru",,"=""0812997808""","=""9780812997804""",3.0,Random House,Kindle Edition,278,2016,2016,,2019/01/18,,,read,,,,1,0
154341,Wikinomics: How Mass Collaboration Changes Everything,Don Tapscott,"Tapscott, Don",Anthony D. Williams,"=""1591841380""","=""9781591841388""",3.0,Penguin Group,Hardcover,324,2006,2006,,2019/01/18,,,read,,,,1,0
78428,Your Money or Your Life,Joe Domínguez,"Domínguez, Joe",Vicki Robin,"=""0140286780""","=""9780140286786""",4.0,Penguin Books,Paperback,400,1999,1992,2020/04/11,2019/02/19,,,read,,,,1,0
16049261,Popular Lies About Graphic Design,Craig Ward,"Ward, Craig",,"=""""","=""""",3.0,Actar,Paperback,160,2013,2012,,2019/01/18,,,read,,,,1,0
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley,"Stanley, Thomas J.",William D. Danko,"=""0671015206""","=""9780671015206""",4.0,Gallery Books,Paperback,258,1998,,,2019/01/18,,,read,,,,1,0
164323,"The Google Story: Inside the Hottest Business, Media and Technology Success of Our Time",David A. Vise,"Vise, David A.",Mark Malseed,"=""0553383663""","=""9780553383669""",3.0,Delta,Paperback,336,2006,2005,,2019/01/18,,,read,,,,1,0
30212643,"The Gig Economy: The Complete Guide to Getting Better Work, Taking More Time Off, and Financing the Life You Want",Diane Mulcahy,"Mulcahy, Diane",,"=""0814437338""","=""9780814437339""",4.0,AMACOM,Hardcover,240,2016,,,2019/01/18,,,read,,,,1,0
7518289,The Facebook Effect: The Inside Story of the Company That is Connecting the World,David   Kirkpatrick,"Kirkpatrick, David",,"=""1439102112""","=""9781439102114""",3.0,Simon & Schuster,Hardcover,384,2010,2010,,2019/01/18,,,read,,,,1,0
34466958,Bullshit Jobs: A Theory,David Graeber,"Graeber, David",,"=""150114331X""","=""9781501143311""",4.0,Simon & Schuster,Hardcover,335,2018,2018,,2019/01/18,,,read,,,,1,0
29011025,The Barefoot Investor,Scott Pape,"Pape, Scott",,"=""0730324214""","=""9780730324218""",4.0,Wiley,Paperback,296,2016,2016,,2019/01/18,,,read,,,,1,0
9248625,Of Human Freedom (Penguin Great Ideas),Epictetus,"Epictetus, Epictetus",Robert F. Dobbin,"=""0141192356""","=""9780141192352""",5.0,Penguin UK,Mass Market Paperback,112,2010,100,2019/03/07,2019/03/01,,,read,,,,1,0
11041525,Musonius Rufus: Lectures and Sayings (Volume 1),Musonius Rufus,"Rufus, Musonius","William B. Irvine, Cynthia King","=""145645966X""","=""9781456459666""",0,CreateSpace Independent Publishing Platform,Paperback,102,2011,80,,2019/03/20,to-read,to-read (#12),to-read,,,,0,0
275654,Death Dealer: The Memoirs of the SS Kommandant at Auschwitz,Rudolf Höss,"Höss, Rudolf","Steven Paskuly, Andrew Pollinger","=""0306806983""","=""9780306806988""",0,Grand Central Publishing,Paperback,414,1996,1951,,2019/03/12,to-read,to-read (#9),to-read,,,,0,0
40718037,Man for Himself: An Inquiry Into the Psychology of Ethics,Erich Fromm,"Fromm, Erich",,"=""""","=""""",0,Open Road Media,Kindle Edition,257,2013,1947,,2019/03/12,to-read,to-read (#8),to-read,,,,0,0
36236125,Invisible Monsters,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393355950""","=""9780393355956""",0,W. W. Norton & Company,Paperback,304,2018,1999,,2019/02/27,to-read,to-read (#7),to-read,,,,0,0
6952423,I Am Ozzy,Ozzy Osbourne,"Osbourne, Ozzy",Chris Ayres,"=""0446569895""","=""9780446569897""",0,Grand Central Publishing,Hardcover,391,2010,2009,,2019/02/19,to-read,to-read (#6),to-read,,,,0,0
9519944,Early Retirement Extreme: A Philosophical and Practical Guide to Financial Independence,Jacob Lund Fisker,"Fisker, Jacob Lund",,"=""145360121X""","=""9781453601211""",0,CreateSpace Independent Publishing Platform,Paperback,238,2010,2010,,2019/02/19,to-read,to-read (#5),to-read,,,,0,0
39336459,Coming Home: My Grand Adventures in a Wee Country,Billy Connolly,"Connolly, Billy",,"=""1473531675""","=""9781473531673""",0,BBC Digital,ebook,261,2018,,,2019/02/16,to-read,to-read (#4),to-read,,,,0,0
148576,A Mammal's Notebook: Collected Writings of Erik Satie,Erik Satie,"Satie, Erik","Ornella Volta, Anthony Melville","=""0947757929""","=""9780947757922""",0,Atlas Pr,Hardcover,208,1996,1977,,2019/02/16,to-read,to-read (#3),to-read,,,,0,0
646175,Modern Man in Search of a Soul,C.G. Jung,"Jung, C.G.","W.S. Dell, Cary F. Baynes","=""""","=""""",0,Harcourt ,Paperback,244,1955,1931,,2019/01/18,to-read,to-read (#1),to-read,,,,0,0
